review_id,rule_id,rule_type,current_review_status,engine_status,review_reason,product_line,product_id,step_id,option_group,regions,strength,confidence,message,source_workbook,source_sheet,source_cell,normalized_payload,review_decision,final_rule_type,final_effect,reviewer,reviewed_at,review_notes
dt_review:0284,decision_tree:0284,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,8621765,,,,hard_block,0.75,Not Supported,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A8,"{""cannot_combine_text"": ""Not Supported"", ""product_id"": ""8621765""}",,exclude,hard_block,,,
dt_review:0285,decision_tree:0285,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,8621773,,,,hard_block,0.75,Not Supported,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A9,"{""cannot_combine_text"": ""Not Supported"", ""product_id"": ""8621773""}",,exclude,hard_block,,,
dt_review:0286,decision_tree:0286,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6705214,,,,hard_block,0.75,No Track | Not Supported,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A10,"{""cannot_combine_text"": ""No Track | Not Supported"", ""product_id"": ""6705214""}",,exclude,hard_block,,,
dt_review:0287,decision_tree:0287,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6704993,,,,hard_block,0.75,Not Supported,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A11,"{""cannot_combine_text"": ""Not Supported"", ""product_id"": ""6704993""}",,exclude,hard_block,,,
dt_review:0288,decision_tree:0288,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6701585,,,,hard_block,0.75,Not Supported | WS & Table Vertical Track | WS Vertical Track | Configuration not support in current design reason: - Motorized TS: suggest at least one AT button in system. - Digital ImageView: Not support analog bucky - WS or Table w/o AT + Motorized TS is not planed by the design team,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A16,"{""cannot_combine_text"": ""Not Supported | WS & Table Vertical Track | WS Vertical Track | Configuration not support in current design reason: - Motorized TS: suggest at least one AT button in system. - Digital ImageView: Not support analog bucky - WS or Table w/o AT + Motorized TS is not planed by the design team"", ""product_id"": ""6701585""}",,exclude,hard_block,,,
dt_review:0289,decision_tree:0289,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6701593,,,,hard_block,0.75,Not Supported | WS & Table Vertical Track | WS Vertical Track,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A17,"{""cannot_combine_text"": ""Not Supported | WS & Table Vertical Track | WS Vertical Track"", ""product_id"": ""6701593""}",,exclude,hard_block,,,
dt_review:0290,decision_tree:0290,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,8621765,,,,hard_block,0.75,Not Supported | WS & Table Vertical Track | WS Vertical Track,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A18,"{""cannot_combine_text"": ""Not Supported | WS & Table Vertical Track | WS Vertical Track"", ""product_id"": ""8621765""}",,exclude,hard_block,,,
dt_review:0291,decision_tree:0291,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,8621773,,,,hard_block,0.75,Not Supported | WS & Table Vertical Track | WS Vertical Track,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A19,"{""cannot_combine_text"": ""Not Supported | WS & Table Vertical Track | WS Vertical Track"", ""product_id"": ""8621773""}",,exclude,hard_block,,,
dt_review:0292,decision_tree:0292,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6705214,,,,hard_block,0.75,Not Supported,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A20,"{""cannot_combine_text"": ""Not Supported"", ""product_id"": ""6705214""}",,exclude,hard_block,,,
dt_review:0293,decision_tree:0293,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6701585,,,,hard_block,0.75,Not Supported | WS&Table Vertical Track | WS & Table Vertical Track | WS Vertical Track | Configuration not support in current design reason: - Motorized TS: suggest at least one AT button in system. - Digital ImageView: Not support analog bucky - Auto LLI: need motorized WS - WS or Table w/o AT + Motorized TS is not planed by the design team,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A26,"{""cannot_combine_text"": ""Not Supported | WS&Table Vertical Track | WS & Table Vertical Track | WS Vertical Track | Configuration not support in current design reason: - Motorized TS: suggest at least one AT button in system. - Digital ImageView: Not support analog bucky - Auto LLI: need motorized WS - WS or Table w/o AT + Motorized TS is not planed by the design team"", ""product_id"": ""6701585""}",,exclude,hard_block,,,
dt_review:0294,decision_tree:0294,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6701593,,,,hard_block,0.75,Not Supported | WS&Table Vertical Track | WS & Table Vertical Track | WS Vertical Track,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of FMT Digital,A29,"{""cannot_combine_text"": ""Not Supported | WS&Table Vertical Track | WS & Table Vertical Track | WS Vertical Track"", ""product_id"": ""6701593""}",,exclude,hard_block,,,
dt_review:0295,decision_tree:0295,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6701585,,,,hard_block,0.75,Not Supported | Frimware for analog system limitation: - Not read bucky sensor; - Not support motorized TS - Not support motorized WS,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix FMT Analog,A6,"{""cannot_combine_text"": ""Not Supported | Frimware for analog system limitation: - Not read bucky sensor; - Not support motorized TS - Not support motorized WS"", ""product_id"": ""6701585""}",,exclude,hard_block,,,
dt_review:0296,decision_tree:0296,exclude,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass FMT,6704993,,,,hard_block,0.75,Not Supported | No Auto Track Support Digital Upgrade,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix FMT Analog,A11,"{""cannot_combine_text"": ""Not Supported | No Auto Track Support Digital Upgrade"", ""product_id"": ""6704993""}",,exclude,hard_block,,,
dt_review:0297,decision_tree:0297,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass OTC/FMT,8621997,,,,info,0.45,10:1 | x | not used in current table config,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of Detector&Grid,A4,"{""message"": ""10:1 | x | not used in current table config""}",,note,info,,,
dt_review:0298,decision_tree:0298,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Compass OTC/FMT,8622029,,,,info,0.45,10:1 | x | not used in current table,Copy of AM3903_M_ Decision Tree of DRX-Compass OTC & FMT.xlsx,Config Matrix of Detector&Grid,A12,"{""message"": ""10:1 | x | not used in current table""}",,note,info,,,
dt_review:0299,decision_tree:0299,choose_one,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,,Step 1,Pick one DRX-Evolution Plus Main System,,hard_block,0.9,Step 1 | Pick one DRX-Evolution Plus Main System,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,Standard Configs,B8,"{""max"": 1, ""min"": 1, ""option_group"": ""Pick one DRX-Evolution Plus Main System"", ""source_text"": ""Step 1 | Pick one DRX-Evolution Plus Main System"", ""step_id"": ""Step 1""}",,choose_one,hard_block,,,
dt_review:0300,decision_tree:0300,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8619967,Step 1,Pick one DRX-Evolution Plus Main System,,info,0.45,"TBD | EU Stand Config#1-65kw Evolution Plus Auto-Dual Bucky, Motor OTC,Wall,Table,PPPX,DAP,IR Rem,400VAC input",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,Standard Configs,B9,"{""message"": ""TBD | EU Stand Config#1-65kw Evolution Plus Auto-Dual Bucky, Motor OTC,Wall,Table,PPPX,DAP,IR Rem,400VAC input""}",,note,info,,,
dt_review:0301,decision_tree:0301,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8619975,Step 1,Pick one DRX-Evolution Plus Main System,,info,0.45,"TBD | EU Stand Config#2-80kw Evolution Plus Auto-Dual Bucky, Motor OTC,Wall,Table,PPPX,DAP,IR Rem,400VAC input",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,Standard Configs,B10,"{""message"": ""TBD | EU Stand Config#2-80kw Evolution Plus Auto-Dual Bucky, Motor OTC,Wall,Table,PPPX,DAP,IR Rem,400VAC input""}",,note,info,,,
dt_review:0302,decision_tree:0302,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1739192,Step 1,Pick one DRX-Evolution Plus Main System,,info,0.45,"Dual buky | DRX-Evolution Plus Automatic - Dual Bucky, Motor OTC, Motor CSH Wall Stand, Motor Table P-PCSCH-P-X",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B8,"{""message"": ""Dual buky | DRX-Evolution Plus Automatic - Dual Bucky, Motor OTC, Motor CSH Wall Stand, Motor Table P-PCSCH-P-X""}",,note,info,,,
dt_review:0303,decision_tree:0303,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1739218,Step 1,Pick one DRX-Evolution Plus Main System,,info,0.45,"Wall stand only | DRX-Evolution Plus Automatic - Single Bucky, Motorized OTC, Motorized CSH Wall Stand P-PCSCH-X-X",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B9,"{""message"": ""Wall stand only | DRX-Evolution Plus Automatic - Single Bucky, Motorized OTC, Motorized CSH Wall Stand P-PCSCH-X-X""}",,note,info,,,
dt_review:0304,decision_tree:0304,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1739226,Step 1,Pick one DRX-Evolution Plus Main System,,info,0.45,"Table only | DRX-Evolution Plus Automatic - Single Bucky, Motorized OTC, Motorized Table P-X-P-X",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B10,"{""message"": ""Table only | DRX-Evolution Plus Automatic - Single Bucky, Motorized OTC, Motorized Table P-X-P-X""}",,note,info,,,
dt_review:0305,decision_tree:0305,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1739465,Step 1,Pick one DRX-Evolution Plus Main System,,info,0.45,Transbay (OTC only) | DRX-Evo Plus Transbay OTC System Includes extra long IGES Chain & Supports in Transverse & Longitudinal,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B11,"{""message"": ""Transbay (OTC only) | DRX-Evo Plus Transbay OTC System Includes extra long IGES Chain & Supports in Transverse & Longitudinal""}",,note,info,,,
dt_review:0306,decision_tree:0306,region_allow,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8624264,Step 1,Pick one DRX-Evolution Plus Main System,us,hard_block,0.9,"OSHPD | DRX-Evolution Plus Automatic - Dual Bucky, Motor OTC, Motor CSH Wall Stand, Motor Table P-PCSCH-P-X | #N/A | For US only | No action",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B12,"{""allowed_regions"": [""us""], ""source_text"": ""OSHPD | DRX-Evolution Plus Automatic - Dual Bucky, Motor OTC, Motor CSH Wall Stand, Motor Table P-PCSCH-P-X | #N/A | For US only | No action""}",,region_allow,hard_block,,,
dt_review:0307,decision_tree:0307,must_select,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",,hard_block,0.75,"Step 2 | Must Select GOS or Csi Detector, (choose 0, 1 or 2) | Evo+ not support Focus detector",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B14,"{""option_group"": ""Must Select GOS or Csi Detector, (choose 0, 1 or 2)"", ""required_selection_text"": ""Step 2 | Must Select GOS or Csi Detector, (choose 0, 1 or 2) | Evo+ not support Focus detector"", ""step_id"": ""Step 2""}",,must_select,hard_block,,,
dt_review:0308,decision_tree:0308,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",,info,0.45,Note: all Evolution Bucky's now use the intermix bucky allowing the use of a wireless 3543 or a 4343 detector in the same bucky as desired by the user. ( Except for Varian fixed detector systems),Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B15,"{""message"": ""Note: all Evolution Bucky's now use the intermix bucky allowing the use of a wireless 3543 or a 4343 detector in the same bucky as desired by the user. ( Except for Varian fixed detector systems)""}",,note,info,,,
dt_review:0309,decision_tree:0309,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8623308,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",us,info,0.45,Price per detector | US made | No action,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B16,"{""message"": ""Price per detector | US made | No action""}",,note,info,,,
dt_review:0310,decision_tree:0310,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8624959,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",us,info,0.45,"Wireless 43 cm x 43 cm Cesium detector, removable from bucky | US made | No action",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B18,"{""message"": ""Wireless 43 cm x 43 cm Cesium detector, removable from bucky | US made | No action""}",,note,info,,,
dt_review:0311,decision_tree:0311,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1051077,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",us,info,0.45,Price per detector | 0D | US made | No action,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B19,"{""message"": ""Price per detector | 0D | US made | No action""}",,note,info,,,
dt_review:0312,decision_tree:0312,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,6705727,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",,info,0.45,6705727 | Focus HD 35 Detector | 04,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B21,"{""message"": ""6705727 | Focus HD 35 Detector | 04""}",,note,info,,,
dt_review:0313,decision_tree:0313,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,6705735,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",,info,0.45,6705735 | Focus HD 43 Detector | 04,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B22,"{""message"": ""6705735 | Focus HD 43 Detector | 04""}",,note,info,,,
dt_review:0314,decision_tree:0314,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8024853,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",us,info,0.45,Optional | 0D | US made | No action,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B24,"{""message"": ""Optional | 0D | US made | No action""}",,note,info,,,
dt_review:0315,decision_tree:0315,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1528439,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",us,info,0.45,Optional | 0D | US made | No action,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B25,"{""message"": ""Optional | 0D | US made | No action""}",,note,info,,,
dt_review:0316,decision_tree:0316,note,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,6701155,Step 2,"Must Select GOS or Csi Detector, (choose 0, 1 or 2)",,info,0.45,"Optional For Focus Detector, for Focus HD and DRX-LC",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B26,"{""message"": ""Optional For Focus Detector, for Focus HD and DRX-LC""}",,note,info,,,
